# #x[m], y[m], z[m], pressure[Pa], gas saturation[-], mass fraction of CO2 in liquid[-], mass fraction of H2O in vapor[-], phase mass density gas[kg/m3], phase mass density water [kg/m3], total mass CO2[kg]
# 
4.350e-01, 5.000e-01, -8.500e-02, 1.108e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.013e+00, 9.983e+02, 4.400e-17
4.350e-01, 5.000e-01, -7.500e-02, 1.107e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.011e+00, 9.983e+02, 4.400e-17
4.350e-01, 5.000e-01, -6.500e-02, 1.106e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.009e+00, 9.983e+02, 4.400e-17
4.350e-01, 5.000e-01, -5.500e-02, 1.105e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.008e+00, 9.983e+02, 4.400e-17
4.350e-01, 5.000e-01, -4.500e-02, 1.104e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.006e+00, 9.983e+02, 4.400e-17
4.350e-01, 5.000e-01, -3.500e-02, 1.103e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.004e+00, 9.983e+02, 4.400e-17
4.350e-01, 5.000e-01, -2.500e-02, 1.102e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.002e+00, 9.983e+02, 4.400e-17
4.350e-01, 5.000e-01, -1.500e-02, 1.101e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.000e+00, 9.983e+02, 4.400e-17
4.350e-01, 5.000e-01, -5.000e-03, 1.100e+05, 0.000e+00, 1.002e-13, 0.000e+00, 1.999e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -1.195e+00, 1.217e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.212e+00, 9.983e+02, 2.000e-17
4.450e-01, 5.000e-01, -1.185e+00, 1.216e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.210e+00, 9.983e+02, 2.000e-17
4.450e-01, 5.000e-01, -1.175e+00, 1.215e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.208e+00, 9.983e+02, 2.000e-17
4.450e-01, 5.000e-01, -1.165e+00, 1.214e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.206e+00, 9.983e+02, 2.000e-17
4.450e-01, 5.000e-01, -1.155e+00, 1.212e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.203e+00, 9.983e+02, 2.000e-17
4.450e-01, 5.000e-01, -1.145e+00, 1.211e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.200e+00, 9.983e+02, 2.000e-17
4.450e-01, 5.000e-01, -1.135e+00, 1.208e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.196e+00, 9.983e+02, 2.000e-17
4.450e-01, 5.000e-01, -1.125e+00, 1.205e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.190e+00, 9.983e+02, 2.000e-17
4.450e-01, 5.000e-01, -1.115e+00, 1.201e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.183e+00, 9.983e+02, 2.000e-17
4.450e-01, 5.000e-01, -1.105e+00, 1.196e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.174e+00, 9.983e+02, 2.000e-17
4.450e-01, 5.000e-01, -1.095e+00, 1.192e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.167e+00, 9.983e+02, 2.250e-17
4.450e-01, 5.000e-01, -1.085e+00, 1.192e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.165e+00, 9.983e+02, 4.290e-17
4.450e-01, 5.000e-01, -1.075e+00, 1.191e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.163e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.065e+00, 1.190e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.161e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.055e+00, 1.189e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.160e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.045e+00, 1.188e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.158e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.035e+00, 1.187e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.156e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.025e+00, 1.186e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.154e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.015e+00, 1.185e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.152e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.005e+00, 1.184e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.151e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -9.950e-01, 1.183e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.149e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -9.850e-01, 1.182e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.147e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -9.750e-01, 1.181e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.145e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -9.650e-01, 1.180e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.144e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -9.550e-01, 1.179e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.142e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -9.450e-01, 1.178e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.140e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -9.350e-01, 1.177e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.138e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -9.250e-01, 1.176e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.136e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -9.150e-01, 1.175e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.135e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -9.050e-01, 1.174e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.133e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -8.950e-01, 1.173e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.131e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -8.850e-01, 1.172e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.129e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -8.750e-01, 1.171e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.127e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -8.650e-01, 1.170e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.126e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -8.550e-01, 1.169e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.124e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -8.450e-01, 1.168e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.122e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -8.350e-01, 1.167e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.120e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -8.250e-01, 1.166e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.118e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -8.150e-01, 1.165e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.117e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -8.050e-01, 1.164e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.115e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -7.950e-01, 1.163e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.113e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -7.850e-01, 1.162e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.111e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -7.750e-01, 1.161e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.109e+00, 9.983e+02, 4.332e-17
4.450e-01, 5.000e-01, -7.650e-01, 1.175e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.135e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -7.550e-01, 1.174e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.133e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -7.450e-01, 1.173e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.131e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -7.350e-01, 1.172e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.130e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -7.250e-01, 1.171e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.128e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -7.150e-01, 1.170e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.126e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -7.050e-01, 1.169e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.124e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -6.950e-01, 1.168e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.122e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -6.850e-01, 1.167e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.121e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -6.750e-01, 1.166e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.119e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -6.650e-01, 1.151e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.091e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -6.550e-01, 1.150e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.090e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -6.450e-01, 1.149e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.088e+00, 9.983e+02, 4.450e-17
4.450e-01, 5.000e-01, -6.350e-01, 1.147e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.084e+00, 9.983e+02, 4.527e-17
4.450e-01, 5.000e-01, -6.250e-01, 1.146e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.082e+00, 9.983e+02, 4.592e-17
4.450e-01, 5.000e-01, -6.150e-01, 1.145e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.081e+00, 9.983e+02, 4.600e-17
4.450e-01, 5.000e-01, -6.050e-01, 1.144e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.079e+00, 9.983e+02, 4.600e-17
4.450e-01, 5.000e-01, -5.950e-01, 1.143e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.077e+00, 9.983e+02, 4.591e-17
4.450e-01, 5.000e-01, -5.850e-01, 1.142e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.075e+00, 9.983e+02, 4.521e-17
4.450e-01, 5.000e-01, -5.750e-01, 1.142e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.075e+00, 9.983e+02, 4.440e-17
4.450e-01, 5.000e-01, -5.650e-01, 1.141e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.073e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -5.550e-01, 1.140e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.072e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -5.450e-01, 1.139e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.070e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -5.350e-01, 1.138e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.068e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -5.250e-01, 1.138e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.066e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -5.150e-01, 1.139e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.068e+00, 9.983e+02, 4.340e-17
4.450e-01, 5.000e-01, -5.050e-01, 1.138e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.066e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -4.950e-01, 1.137e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.065e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -4.850e-01, 1.136e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.063e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -4.750e-01, 1.135e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.061e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -4.650e-01, 1.134e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.059e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -4.550e-01, 1.130e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.052e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -4.450e-01, 1.129e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.050e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -4.350e-01, 1.128e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.049e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -4.250e-01, 1.127e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.047e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -4.150e-01, 1.126e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.045e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -4.050e-01, 1.125e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.043e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -3.950e-01, 1.124e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.041e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -3.850e-01, 1.123e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.040e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -3.750e-01, 1.122e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.038e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -3.650e-01, 1.121e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.036e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -3.550e-01, 1.120e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.034e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -3.450e-01, 1.119e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.033e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -3.350e-01, 1.118e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.031e+00, 9.983e+02, 4.500e-17
4.450e-01, 5.000e-01, -3.250e-01, 1.117e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.029e+00, 9.983e+02, 4.500e-17
4.450e-01, 5.000e-01, -3.150e-01, 1.116e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.027e+00, 9.983e+02, 4.500e-17
4.450e-01, 5.000e-01, -3.050e-01, 1.115e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.026e+00, 9.983e+02, 4.500e-17
4.450e-01, 5.000e-01, -2.950e-01, 1.114e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.024e+00, 9.983e+02, 4.500e-17
4.450e-01, 5.000e-01, -2.850e-01, 1.113e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.022e+00, 9.983e+02, 4.500e-17
4.450e-01, 5.000e-01, -2.750e-01, 1.112e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.020e+00, 9.983e+02, 4.500e-17
4.450e-01, 5.000e-01, -2.650e-01, 1.111e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.018e+00, 9.983e+02, 4.500e-17
4.450e-01, 5.000e-01, -2.550e-01, 1.111e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.018e+00, 9.983e+02, 4.405e-17
4.450e-01, 5.000e-01, -2.450e-01, 1.110e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.016e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -2.350e-01, 1.109e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.014e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -2.250e-01, 1.108e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.013e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -2.150e-01, 1.107e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.011e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -2.050e-01, 1.106e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.009e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -1.950e-01, 1.105e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.007e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -1.850e-01, 1.104e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.005e+00, 9.983e+02, 4.355e-17
4.450e-01, 5.000e-01, -1.750e-01, 1.105e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.007e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.650e-01, 1.104e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.006e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.550e-01, 1.103e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.004e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.450e-01, 1.102e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.002e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.350e-01, 1.101e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.000e+00, 9.983e+02, 4.300e-17
4.450e-01, 5.000e-01, -1.250e-01, 1.112e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.020e+00, 9.983e+02, 4.374e-17
4.450e-01, 5.000e-01, -1.150e-01, 1.111e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.018e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -1.050e-01, 1.110e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.017e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -9.500e-02, 1.109e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.015e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -8.500e-02, 1.108e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.013e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -7.500e-02, 1.107e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.011e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -6.500e-02, 1.106e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.009e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -5.500e-02, 1.105e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.008e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -4.500e-02, 1.104e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.006e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -3.500e-02, 1.103e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.004e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -2.500e-02, 1.102e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.002e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -1.500e-02, 1.101e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.000e+00, 9.983e+02, 4.400e-17
4.450e-01, 5.000e-01, -5.000e-03, 1.100e+05, 0.000e+00, 1.002e-13, 0.000e+00, 1.999e+00, 9.983e+02, 4.400e-17
4.550e-01, 5.000e-01, -1.195e+00, 1.217e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.212e+00, 9.983e+02, 2.000e-17
4.550e-01, 5.000e-01, -1.185e+00, 1.216e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.210e+00, 9.983e+02, 2.000e-17
4.550e-01, 5.000e-01, -1.175e+00, 1.215e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.208e+00, 9.983e+02, 2.000e-17
4.550e-01, 5.000e-01, -1.165e+00, 1.214e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.205e+00, 9.983e+02, 2.000e-17
4.550e-01, 5.000e-01, -1.155e+00, 1.212e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.203e+00, 9.983e+02, 2.000e-17
4.550e-01, 5.000e-01, -1.145e+00, 1.210e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.199e+00, 9.983e+02, 2.000e-17
4.550e-01, 5.000e-01, -1.135e+00, 1.208e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.195e+00, 9.983e+02, 2.000e-17
4.550e-01, 5.000e-01, -1.125e+00, 1.204e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.188e+00, 9.983e+02, 2.000e-17
4.550e-01, 5.000e-01, -1.115e+00, 1.200e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.181e+00, 9.983e+02, 2.000e-17
4.550e-01, 5.000e-01, -1.105e+00, 1.195e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.172e+00, 9.983e+02, 2.000e-17
4.550e-01, 5.000e-01, -1.095e+00, 1.192e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.167e+00, 9.983e+02, 2.959e-17
4.550e-01, 5.000e-01, -1.085e+00, 1.192e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.165e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -1.075e+00, 1.191e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.163e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -1.065e+00, 1.190e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.161e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -1.055e+00, 1.189e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.160e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -1.045e+00, 1.188e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.158e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -1.035e+00, 1.187e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.156e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -1.025e+00, 1.186e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.154e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -1.015e+00, 1.185e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.152e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -1.005e+00, 1.184e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.151e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -9.950e-01, 1.183e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.149e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -9.850e-01, 1.182e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.147e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -9.750e-01, 1.181e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.145e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -9.650e-01, 1.180e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.144e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -9.550e-01, 1.179e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.142e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -9.450e-01, 1.178e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.140e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -9.350e-01, 1.177e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.138e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -9.250e-01, 1.176e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.136e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -9.150e-01, 1.175e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.135e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -9.050e-01, 1.174e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.133e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -8.950e-01, 1.173e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.131e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -8.850e-01, 1.172e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.129e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -8.750e-01, 1.171e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.127e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -8.650e-01, 1.170e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.126e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -8.550e-01, 1.169e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.124e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -8.450e-01, 1.168e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.122e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -8.350e-01, 1.167e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.120e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -8.250e-01, 1.166e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.118e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -8.150e-01, 1.165e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.117e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -8.050e-01, 1.164e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.115e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -7.950e-01, 1.163e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.113e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -7.850e-01, 1.162e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.111e+00, 9.983e+02, 4.300e-17
4.550e-01, 5.000e-01, -7.750e-01, 1.161e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.109e+00, 9.983e+02, 4.332e-17
4.550e-01, 5.000e-01, -7.650e-01, 1.175e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.135e+00, 9.983e+02, 4.400e-17
4.550e-01, 5.000e-01, -7.550e-01, 1.174e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.133e+00, 9.983e+02, 4.400e-17
4.550e-01, 5.000e-01, -7.450e-01, 1.173e+05, 0.000e+00, 1.002e-13, 0.000e+00, 2.131e+00, 9.983e+02, 4.400e-17
